Longitude,Latitude
57.45527435661712,60.752959941323944
57.81022588115936,60.70996256425172
58.175899947150334,60.705063458985286
58.48645359727804,60.79426987740271
58.64569747624816,60.94937633562711
58.60846402691538,61.12803545697365
58.61258516574943,61.304013875148435
58.728398038326816,61.470951237980046
59.003487886215325,61.590637854559084
59.332787319127135,61.63001835142591
59.41498695446416,61.459452251641515
59.28147029821159,61.2965301135488
59.31536528898603,61.11958125617193
59.409772200222065,60.94902591516752
59.44880168871033,60.779226470759006
59.39331580746188,60.602367526345695
59.25102022369676,60.439160069709274
59.14138715230111,60.27153613340237
59.07802756098576,60.096179817337436
59.10211042180993,59.916964834722805
58.995771549513634,59.748304644103314
59.10216086763863,59.59852188213481
59.14463519572379,59.42529698612883
59.07212799720744,59.253521871575145
59.116699567807395,59.08176518705717
59.04160802625528,58.90944819572919
59.128514195583584,58.73638643097157
59.22703252927132,58.5648343669735
59.34374890178035,58.402951518157224
59.409901265003704,58.22831027266126
59.48599191987979,58.05313276330802
59.571914716980025,57.87929715468811
59.62701228964288,57.705740217963466
59.69694945605667,57.53866142846819
59.78861983057297,57.36874771243578
59.89195600593005,57.21686203044937
60.00920528105353,57.074412279817
59.83115591961239,56.924295889823824
59.69993268324891,56.76211650597162
59.75164454636646,56.58536259992443
59.806416232276156,56.41347520851136
59.94735466843788,56.252051668907825
60.24704664138706,56.192117996652904
60.3854725985781,56.0306183124524
60.397728243783604,55.852803610663955
60.27335867142846,55.68724175164215
60.112329485196305,55.53752518535779
59.914887303216574,55.40039986968755
59.86497512732349,55.22784167841833
59.746964318856584,55.066702654519645
59.613234101973745,54.90466626708475
59.47181905421612,54.744861879132635
59.43803135488229,54.56782373792348
59.445333926569525,54.388026422257504
59.392517395580185,54.218252050163045
59.56121658698763,54.09062728138579
59.614315351829234,53.91611194308386
59.82983584052044,53.79314092588492
60.08826630198142,53.836236472851716
60.30155536086682,53.77314548281299
60.20085187458754,53.6044508490253
60.22656405357465,53.42785960272861
60.16185645847577,53.25722640151748
60.03170575945481,53.14021387218679
59.93451605916754,52.97197917063618
60.006740298301466,52.81141927005379
